dhi,dni,ghi,gti,period_end,period
0,0,0,0,2025-10-31 00:30:00+05:30,PT1H
0,0,0,0,2025-10-31 01:30:00+05:30,PT1H
0,0,0,0,2025-10-31 02:30:00+05:30,PT1H
0,0,0,0,2025-10-31 03:30:00+05:30,PT1H
0,0,0,0,2025-10-31 04:30:00+05:30,PT1H
0,0,0,0,2025-10-31 05:30:00+05:30,PT1H
11,49,16,21,2025-10-31 06:30:00+05:30,PT1H
71,426,184,228,2025-10-31 07:30:00+05:30,PT1H
107,650,420,483,2025-10-31 08:30:00+05:30,PT1H
123,765,636,706,2025-10-31 09:30:00+05:30,PT1H
133,821,801,873,2025-10-31 10:30:00+05:30,PT1H
138,846,900,973,2025-10-31 11:30:00+05:30,PT1H
140,851,926,999,2025-10-31 12:30:00+05:30,PT1H
143,830,874,946,2025-10-31 13:30:00+05:30,PT1H
143,781,749,820,2025-10-31 14:30:00+05:30,PT1H
139,683,561,626,2025-10-31 15:30:00+05:30,PT1H
112,537,336,390,2025-10-31 16:30:00+05:30,PT1H
59,221,108,131,2025-10-31 17:30:00+05:30,PT1H
1,0,1,1,2025-10-31 18:30:00+05:30,PT1H
0,0,0,0,2025-10-31 19:30:00+05:30,PT1H
0,0,0,0,2025-10-31 20:30:00+05:30,PT1H
0,0,0,0,2025-10-31 21:30:00+05:30,PT1H
0,0,0,0,2025-10-31 22:30:00+05:30,PT1H
0,0,0,0,2025-10-31 23:30:00+05:30,PT1H
0,0,0,0,2025-11-01 00:30:00+05:30,PT1H
0,0,0,0,2025-11-01 01:30:00+05:30,PT1H
0,0,0,0,2025-11-01 02:30:00+05:30,PT1H
0,0,0,0,2025-11-01 03:30:00+05:30,PT1H
0,0,0,0,2025-11-01 04:30:00+05:30,PT1H
0,0,0,0,2025-11-01 05:30:00+05:30,PT1H
